"Date","Price","Open","High","Low","Vol.","Change %"
"27-11-2023","2,027.43","2,061.92","2,071.16","1,987.41","326.11K","-1.69%"
"26-11-2023","2,062.33","2,082.42","2,093.99","2,038.21","241.26K","-1.00%"
"25-11-2023","2,083.09","2,080.98","2,090.27","2,065.52","138.85K","0.11%"
"24-11-2023","2,080.83","2,062.20","2,130.03","2,059.38","426.94K","0.91%"
"23-11-2023","2,062.10","2,063.49","2,088.45","2,040.87","251.11K","-0.06%"
"22-11-2023","2,063.28","1,930.55","2,090.09","1,930.55","466.37K","6.65%"
"21-11-2023","1,934.61","2,021.06","2,034.51","1,932.21","489.92K","-4.30%"
"20-11-2023","2,021.48","2,012.79","2,064.00","1,994.88","421.81K","0.52%"
"19-11-2023","2,010.99","1,962.21","2,014.92","1,943.59","251.19K","2.51%"
"18-11-2023","1,961.68","1,960.82","1,971.03","1,920.10","279.32K","0.05%"
"17-11-2023","1,960.78","1,961.41","1,990.23","1,908.28","401.14K","-0.05%"
"16-11-2023","1,961.77","2,058.50","2,089.40","1,940.32","545.34K","-4.72%"
"15-11-2023","2,058.96","1,980.00","2,060.93","1,967.94","421.86K","4.02%"
"14-11-2023","1,979.40","2,055.67","2,064.53","1,943.24","481.92K","-3.64%"
"13-11-2023","2,054.15","2,045.17","2,114.90","2,030.77","529.07K","0.46%"
"12-11-2023","2,044.68","2,052.38","2,065.61","2,021.06","281.91K","-0.43%"
"11-11-2023","2,053.45","2,077.73","2,089.29","2,033.65","370.97K","-1.17%"
"10-11-2023","2,077.82","2,120.98","2,135.99","2,068.89","556.90K","-1.99%"
"09-11-2023","2,120.11","1,888.42","2,131.35","1,882.91","1.10M","12.21%"
"08-11-2023","1,889.35","1,885.28","1,903.63","1,873.38","247.64K","0.18%"
"07-11-2023","1,885.92","1,901.47","1,906.46","1,852.01","332.51K","-0.79%"
"06-11-2023","1,901.01","1,891.69","1,913.13","1,869.94","328.71K","0.46%"
"05-11-2023","1,892.29","1,856.11","1,911.00","1,846.53","383.08K","1.97%"
"04-11-2023","1,855.67","1,832.69","1,868.33","1,824.37","171.54K","1.28%"
"03-11-2023","1,832.26","1,801.06","1,834.12","1,779.81","314.98K","1.78%"
"02-11-2023","1,800.25","1,847.77","1,873.00","1,789.05","368.74K","-2.51%"
"01-11-2023","1,846.57","1,814.89","1,856.96","1,783.91","471.93K","1.73%"
"31-10-2023","1,815.10","1,808.98","1,819.41","1,783.32","258.07K","0.34%"
"30-10-2023","1,809.03","1,795.66","1,829.44","1,778.58","277.78K","0.78%"
"29-10-2023","1,794.94","1,776.21","1,809.93","1,764.16","144.11K","1.06%"
"28-10-2023","1,776.20","1,779.40","1,801.04","1,772.05","122.94K","-0.19%"
"27-10-2023","1,779.51","1,802.48","1,803.63","1,751.82","274.56K","-1.32%"
"26-10-2023","1,803.38","1,787.10","1,864.80","1,764.42","431.17K","0.92%"
"25-10-2023","1,787.00","1,784.44","1,814.08","1,761.38","354.45K","0.12%"
"24-10-2023","1,784.82","1,766.13","1,853.25","1,757.36","674.13K","1.21%"
"23-10-2023","1,763.56","1,663.64","1,791.71","1,657.55","610.73K","6.02%"
"22-10-2023","1,663.38","1,628.71","1,667.47","1,623.28","228.66K","2.11%"
"21-10-2023","1,628.94","1,604.20","1,642.34","1,592.38","176.42K","1.56%"
"20-10-2023","1,603.89","1,566.74","1,629.22","1,561.56","315.99K","2.37%"
"19-10-2023","1,566.71","1,562.34","1,573.40","1,543.90","216.21K","0.21%"
"18-10-2023","1,563.44","1,565.00","1,583.75","1,556.14","177.94K","-0.10%"
"17-10-2023","1,565.00","1,599.62","1,600.47","1,553.62","234.45K","-2.16%"
"16-10-2023","1,599.47","1,557.43","1,635.90","1,555.12","418.50K","2.68%"
"15-10-2023","1,557.78","1,555.06","1,565.78","1,550.00","120.31K","0.18%"
"14-10-2023","1,554.94","1,551.89","1,559.84","1,545.31","100.32K","0.18%"
"13-10-2023","1,552.16","1,540.08","1,574.09","1,538.04","192.20K","0.82%"
"12-10-2023","1,539.60","1,566.24","1,568.43","1,523.76","237.22K","-1.74%"
"11-10-2023","1,566.87","1,567.16","1,578.16","1,549.14","260.26K","-0.05%"
"10-10-2023","1,567.61","1,579.59","1,593.71","1,552.34","240.72K","-0.77%"
"09-10-2023","1,579.71","1,632.74","1,635.13","1,550.00","340.12K","-3.25%"
"08-10-2023","1,632.85","1,633.57","1,641.33","1,616.79","149.42K","-0.04%"
"07-10-2023","1,633.56","1,645.04","1,647.59","1,630.18","101.25K","-0.70%"
"06-10-2023","1,645.11","1,612.20","1,659.94","1,612.20","220.51K","2.08%"
"05-10-2023","1,611.59","1,646.57","1,654.00","1,609.55","237.37K","-2.15%"
"04-10-2023","1,647.03","1,656.70","1,657.61","1,630.53","222.80K","-0.59%"
"03-10-2023","1,656.88","1,662.41","1,670.41","1,644.03","198.36K","-0.35%"
"02-10-2023","1,662.75","1,734.15","1,742.33","1,637.80","378.51K","-4.04%"
"01-10-2023","1,732.80","1,670.42","1,741.62","1,668.96","225.44K","3.70%"
"30-09-2023","1,670.90","1,667.46","1,693.71","1,666.20","136.92K","0.19%"
"29-09-2023","1,667.70","1,652.88","1,686.50","1,648.42","252.03K","0.90%"
"28-09-2023","1,652.87","1,598.63","1,667.61","1,598.14","331.38K","3.40%"
"27-09-2023","1,598.49","1,593.64","1,633.51","1,585.33","274.40K","0.28%"
"26-09-2023","1,594.02","1,588.54","1,597.61","1,580.54","125.61K","0.34%"
"25-09-2023","1,588.60","1,579.62","1,596.49","1,564.67","176.70K","0.51%"
"24-09-2023","1,580.52","1,593.86","1,600.37","1,573.94","137.49K","-0.84%"
"23-09-2023","1,593.86","1,593.13","1,597.95","1,587.71","64.54K","0.05%"
"22-09-2023","1,593.07","1,583.45","1,601.72","1,578.74","124.90K","0.57%"
"21-09-2023","1,583.98","1,621.99","1,625.30","1,568.98","240.62K","-2.36%"
"20-09-2023","1,622.27","1,642.69","1,649.13","1,610.14","232.85K","-1.27%"
"19-09-2023","1,643.10","1,636.10","1,659.51","1,627.28","184.34K","0.38%"
"18-09-2023","1,636.87","1,622.54","1,668.85","1,609.68","278.90K","0.88%"
"17-09-2023","1,622.63","1,634.40","1,635.00","1,612.85","120.22K","-0.72%"
"16-09-2023","1,634.40","1,642.47","1,650.02","1,631.72","99.57K","-0.42%"
"15-09-2023","1,641.30","1,626.48","1,652.40","1,612.22","181.34K","0.91%"
"14-09-2023","1,626.48","1,607.83","1,639.08","1,607.06","275.29K","1.17%"
"13-09-2023","1,607.61","1,593.01","1,614.36","1,582.01","223.45K","0.95%"
"12-09-2023","1,592.46","1,551.63","1,617.33","1,549.67","329.75K","2.61%"
"11-09-2023","1,551.88","1,617.65","1,618.78","1,533.91","417.39K","-4.05%"
"10-09-2023","1,617.41","1,635.64","1,635.70","1,604.18","207.96K","-1.11%"
"09-09-2023","1,635.54","1,636.63","1,637.20","1,630.11","58.53K","-0.05%"
"08-09-2023","1,636.44","1,648.00","1,657.49","1,618.43","221.60K","-0.71%"
"07-09-2023","1,648.08","1,633.27","1,657.98","1,624.04","228.53K","0.91%"
"06-09-2023","1,633.14","1,634.38","1,667.32","1,610.26","219.59K","-0.08%"
"05-09-2023","1,634.46","1,629.87","1,647.74","1,610.00","204.37K","0.24%"
"04-09-2023","1,630.52","1,635.85","1,643.30","1,618.51","168.01K","-0.33%"
"03-09-2023","1,635.85","1,637.03","1,645.10","1,625.59","116.78K","-0.07%"
"02-09-2023","1,637.03","1,629.19","1,644.59","1,628.10","102.15K","0.49%"
"01-09-2023","1,628.99","1,646.57","1,654.37","1,603.69","302.41K","-1.02%"
"31-08-2023","1,645.77","1,704.63","1,724.04","1,634.78","330.46K","-3.49%"
"30-08-2023","1,705.20","1,729.32","1,730.71","1,696.93","202.85K","-1.42%"
"29-08-2023","1,729.68","1,653.52","1,742.78","1,640.27","494.36K","4.63%"
"28-08-2023","1,653.21","1,658.05","1,660.72","1,628.92","214.33K","-0.31%"
"27-08-2023","1,658.33","1,646.65","1,660.11","1,646.33","87.79K","0.69%"
"26-08-2023","1,647.04","1,653.93","1,655.59","1,644.02","79.28K","-0.40%"
"25-08-2023","1,653.72","1,661.47","1,676.19","1,636.80","236.27K","-0.45%"
"24-08-2023","1,661.16","1,679.99","1,682.99","1,642.41","231.56K","-1.12%"
"23-08-2023","1,679.92","1,635.52","1,697.60","1,629.84","374.78K","2.80%"
"22-08-2023","1,634.24","1,667.99","1,669.21","1,588.24","401.97K","-2.00%"
"21-08-2023","1,667.55","1,685.65","1,686.03","1,651.79","250.84K","-1.05%"
"20-08-2023","1,685.23","1,669.68","1,692.40","1,662.80","195.62K","0.93%"
"19-08-2023","1,669.67","1,661.58","1,693.89","1,654.33","232.01K","0.51%"
"18-08-2023","1,661.23","1,680.24","1,698.77","1,646.40","538.08K","-1.21%"
"17-08-2023","1,681.50","1,807.81","1,809.80","1,562.70","812.15K","-6.99%"
"16-08-2023","1,807.81","1,828.63","1,831.52","1,803.50","205.43K","-1.16%"
"15-08-2023","1,828.98","1,845.50","1,847.36","1,816.35","186.08K","-0.90%"
"14-08-2023","1,845.50","1,840.13","1,856.49","1,835.92","150.22K","0.26%"
"13-08-2023","1,840.72","1,849.93","1,861.50","1,835.50","120.67K","-0.50%"
"12-08-2023","1,849.93","1,849.06","1,853.55","1,846.09","63.36K","0.06%"
"11-08-2023","1,848.85","1,852.47","1,857.19","1,840.66","113.22K","-0.20%"
"10-08-2023","1,852.47","1,855.35","1,865.94","1,847.33","127.31K","-0.16%"
"09-08-2023","1,855.35","1,856.31","1,870.44","1,846.76","192.00K","-0.05%"
"08-08-2023","1,856.21","1,829.00","1,871.70","1,826.33","236.28K","1.48%"
"07-08-2023","1,829.10","1,830.29","1,846.43","1,805.18","224.18K","-0.07%"
"06-08-2023","1,830.29","1,836.48","1,838.09","1,826.08","90.40K","-0.34%"
"05-08-2023","1,836.48","1,829.91","1,838.61","1,827.50","93.65K","0.34%"
"04-08-2023","1,830.23","1,837.00","1,849.09","1,819.68","187.72K","-0.31%"
"03-08-2023","1,835.97","1,839.73","1,858.60","1,828.38","171.35K","-0.23%"
"02-08-2023","1,840.21","1,875.20","1,879.30","1,823.00","254.81K","-1.81%"
"01-08-2023","1,874.22","1,856.14","1,874.99","1,818.15","358.36K","0.97%"
"31-07-2023","1,856.14","1,861.52","1,876.00","1,851.39","168.22K","-0.30%"
"30-07-2023","1,861.79","1,880.94","1,884.28","1,851.60","158.64K","-0.99%"
"29-07-2023","1,880.46","1,873.59","1,886.23","1,869.71","72.87K","0.33%"
"28-07-2023","1,874.20","1,861.29","1,882.21","1,856.88","138.70K","0.69%"
"27-07-2023","1,861.29","1,872.14","1,885.87","1,855.38","163.81K","-0.57%"
"26-07-2023","1,871.99","1,857.66","1,886.92","1,849.40","272.08K","0.77%"
"25-07-2023","1,857.65","1,849.85","1,867.31","1,845.62","152.26K","0.41%"
"24-07-2023","1,849.99","1,888.66","1,890.77","1,835.01","276.50K","-2.06%"
"23-07-2023","1,888.82","1,866.60","1,903.85","1,858.00","153.64K","1.21%"
"22-07-2023","1,866.21","1,892.07","1,897.00","1,854.01","131.88K","-1.35%"
"21-07-2023","1,891.74","1,891.52","1,905.60","1,884.86","165.56K","0.01%"
"20-07-2023","1,891.60","1,888.20","1,928.27","1,879.34","292.92K","0.16%"
"19-07-2023","1,888.64","1,897.63","1,920.41","1,882.17","218.03K","-0.47%"
"18-07-2023","1,897.56","1,912.06","1,917.18","1,877.29","215.73K","-0.71%"
"17-07-2023","1,911.21","1,921.18","1,936.00","1,876.05","277.21K","-0.58%"
"16-07-2023","1,922.43","1,931.12","1,942.53","1,918.01","148.63K","-0.47%"
"15-07-2023","1,931.42","1,937.82","1,946.05","1,926.79","135.19K","-0.34%"
"14-07-2023","1,938.03","2,005.04","2,025.44","1,900.19","498.88K","-3.33%"
"13-07-2023","2,004.70","1,871.66","2,010.65","1,863.17","548.72K","7.10%"
"12-07-2023","1,871.82","1,879.07","1,901.41","1,865.11","264.41K","-0.35%"
"11-07-2023","1,878.31","1,880.56","1,889.77","1,863.96","177.81K","-0.11%"
"10-07-2023","1,880.40","1,862.54","1,903.78","1,846.64","247.85K","0.94%"
"09-07-2023","1,862.90","1,865.75","1,878.20","1,856.96","135.02K","-0.13%"
"08-07-2023","1,865.25","1,870.65","1,873.14","1,843.78","125.82K","-0.30%"
"07-07-2023","1,870.92","1,845.37","1,877.50","1,827.24","233.39K","1.22%"
"06-07-2023","1,848.37","1,910.36","1,957.54","1,846.95","456.05K","-3.25%"
"05-07-2023","1,910.42","1,936.20","1,942.12","1,896.39","267.58K","-1.33%"
"04-07-2023","1,936.20","1,955.30","1,966.00","1,931.58","205.60K","-0.99%"
"03-07-2023","1,955.55","1,937.87","1,974.50","1,934.40","322.11K","0.93%"
"02-07-2023","1,937.47","1,924.84","1,958.21","1,894.13","255.79K","0.67%"
"01-07-2023","1,924.51","1,934.92","1,943.20","1,909.91","178.66K","-0.48%"
"30-06-2023","1,933.79","1,851.79","1,943.58","1,837.52","716.55K","4.42%"
"29-06-2023","1,851.90","1,828.03","1,878.86","1,828.03","241.86K","1.31%"
"28-06-2023","1,827.95","1,890.09","1,890.09","1,822.13","337.80K","-3.26%"
"27-06-2023","1,889.49","1,858.97","1,911.70","1,856.17","366.62K","1.64%"
"26-06-2023","1,858.98","1,898.69","1,905.97","1,840.65","458.90K","-2.10%"
"25-06-2023","1,898.79","1,875.30","1,929.61","1,869.26","338.73K","1.27%"
"24-06-2023","1,874.96","1,892.07","1,903.97","1,865.77","227.03K","-0.90%"
"23-06-2023","1,891.92","1,872.26","1,932.19","1,864.60","401.12K","1.05%"
"22-06-2023","1,872.27","1,889.35","1,931.60","1,866.62","416.81K","-0.93%"
"21-06-2023","1,889.87","1,792.73","1,899.01","1,787.57","613.63K","5.49%"
"20-06-2023","1,791.58","1,737.15","1,793.28","1,715.18","328.97K","3.14%"
"19-06-2023","1,737.04","1,720.17","1,748.04","1,706.39","245.01K","0.93%"
"18-06-2023","1,720.96","1,727.96","1,746.33","1,715.92","156.53K","-0.39%"
"17-06-2023","1,727.75","1,718.02","1,764.21","1,714.27","210.91K","0.57%"
"16-06-2023","1,717.92","1,666.20","1,728.34","1,653.66","311.86K","3.06%"
"15-06-2023","1,666.95","1,650.29","1,678.88","1,632.41","370.92K","0.97%"
"14-06-2023","1,650.94","1,740.09","1,749.87","1,636.53","415.94K","-5.10%"
"13-06-2023","1,739.59","1,742.80","1,763.02","1,727.64","284.20K","-0.17%"
"12-06-2023","1,742.57","1,752.96","1,757.77","1,722.93","302.34K","-0.58%"
"11-06-2023","1,752.76","1,750.03","1,775.79","1,739.99","219.96K","0.07%"
"10-06-2023","1,751.53","1,840.43","1,844.14","1,719.13","652.33K","-4.83%"
"09-06-2023","1,840.37","1,845.75","1,854.71","1,828.61","198.32K","-0.29%"
"08-06-2023","1,845.64","1,831.50","1,860.49","1,829.38","189.43K","0.74%"
"07-06-2023","1,832.06","1,884.36","1,893.73","1,823.48","429.40K","-2.79%"
"06-06-2023","1,884.65","1,810.03","1,895.76","1,800.73","491.40K","4.05%"
"05-06-2023","1,811.24","1,888.20","1,890.52","1,782.76","555.28K","-4.17%"
"04-06-2023","1,890.01","1,891.51","1,914.16","1,884.54","172.68K","-0.11%"
"03-06-2023","1,892.05","1,906.86","1,907.91","1,884.19","148.82K","-0.79%"
"02-06-2023","1,907.11","1,861.63","1,909.99","1,847.80","313.06K","2.43%"
"01-06-2023","1,861.78","1,873.95","1,888.06","1,846.33","270.50K","-0.63%"
"31-05-2023","1,873.62","1,899.81","1,906.20","1,852.01","319.26K","-1.42%"
"30-05-2023","1,900.58","1,892.73","1,915.88","1,882.97","272.60K","0.42%"
"29-05-2023","1,892.59","1,909.74","1,925.68","1,878.33","314.58K","-0.82%"
"28-05-2023","1,908.32","1,829.89","1,914.89","1,824.69","378.14K","4.29%"
"27-05-2023","1,829.89","1,828.19","1,835.93","1,817.35","138.86K","0.11%"
"26-05-2023","1,827.79","1,805.60","1,837.37","1,798.10","275.69K","1.23%"
"25-05-2023","1,805.66","1,800.03","1,817.07","1,764.90","350.65K","0.32%"
"24-05-2023","1,799.88","1,853.58","1,853.58","1,781.71","420.82K","-2.92%"
"23-05-2023","1,854.05","1,817.39","1,868.88","1,815.40","396.85K","2.03%"
"22-05-2023","1,817.17","1,804.36","1,827.36","1,792.33","237.51K","0.68%"
"21-05-2023","1,804.90","1,820.28","1,827.45","1,799.00","161.59K","-0.81%"
"20-05-2023","1,819.66","1,812.31","1,828.04","1,807.06","127.68K","0.41%"
"19-05-2023","1,812.31","1,800.09","1,829.33","1,796.95","243.26K","0.63%"
"18-05-2023","1,800.95","1,822.93","1,831.50","1,774.82","293.73K","-1.16%"
"17-05-2023","1,822.11","1,824.36","1,834.41","1,785.76","352.10K","-0.10%"
"16-05-2023","1,823.95","1,816.13","1,829.96","1,797.59","311.43K","0.38%"
"15-05-2023","1,817.13","1,799.33","1,845.21","1,786.60","387.98K","0.99%"
"14-05-2023","1,799.33","1,794.87","1,822.91","1,791.84","218.10K","0.24%"
"13-05-2023","1,795.11","1,807.47","1,814.58","1,786.16","212.90K","-0.67%"
"12-05-2023","1,807.28","1,794.82","1,812.30","1,741.50","565.53K","0.70%"
"11-05-2023","1,794.67","1,840.96","1,841.00","1,774.29","522.10K","-2.51%"
"10-05-2023","1,840.88","1,846.63","1,886.83","1,797.00","639.92K","-0.31%"
"09-05-2023","1,846.53","1,847.16","1,858.51","1,832.05","304.42K","-0.05%"
"08-05-2023","1,847.45","1,867.22","1,883.44","1,813.75","625.74K","-1.26%"
"07-05-2023","1,870.95","1,897.36","1,931.39","1,870.94","413.17K","-1.34%"
"06-05-2023","1,896.33","1,994.20","2,012.99","1,868.05","608.16K","-4.86%"
"05-05-2023","1,993.30","1,877.26","1,996.60","1,875.66","546.55K","6.19%"
"04-05-2023","1,877.07","1,904.89","1,915.16","1,868.18","354.85K","-1.45%"
"03-05-2023","1,904.75","1,870.09","1,914.99","1,844.71","464.91K","1.87%"
"02-05-2023","1,869.74","1,830.52","1,878.61","1,823.21","373.73K","2.13%"
"01-05-2023","1,830.73","1,870.92","1,885.67","1,807.30","446.15K","-2.05%"
"30-04-2023","1,868.97","1,907.66","1,937.82","1,868.97","353.17K","-2.03%"
"29-04-2023","1,907.79","1,891.40","1,915.89","1,886.25","182.06K","0.89%"
"28-04-2023","1,890.93","1,909.01","1,922.85","1,874.99","387.63K","-0.94%"
"27-04-2023","1,908.79","1,864.69","1,937.55","1,862.43","727.45K","2.29%"
"26-04-2023","1,866.01","1,866.49","1,963.51","1,793.82","897.72K","0.00%"
"25-04-2023","1,865.92","1,842.03","1,877.53","1,804.18","457.86K","1.31%"
"24-04-2023","1,841.83","1,862.01","1,889.14","1,810.00","447.85K","-1.08%"
"23-04-2023","1,862.00","1,873.78","1,881.93","1,839.04","344.54K","-0.64%"
"22-04-2023","1,873.93","1,848.87","1,886.19","1,845.66","330.97K","1.36%"
"21-04-2023","1,848.78","1,942.62","1,955.29","1,831.95","688.90K","-4.83%"
"20-04-2023","1,942.69","1,933.94","1,977.94","1,917.73","625.74K","0.35%"
"19-04-2023","1,935.91","2,103.00","2,104.31","1,924.85","775.14K","-7.96%"
"18-04-2023","2,103.33","2,074.50","2,121.28","2,056.87","414.19K","1.38%"
"17-04-2023","2,074.75","2,118.64","2,119.20","2,062.15","426.51K","-2.10%"
"16-04-2023","2,119.36","2,089.85","2,137.66","2,073.27","319.83K","1.38%"
"15-04-2023","2,090.61","2,100.00","2,110.33","2,074.35","321.85K","-0.45%"
"14-04-2023","2,099.99","2,011.73","2,127.63","2,009.54","896.29K","4.37%"
"13-04-2023","2,012.14","1,917.67","2,018.74","1,899.96","676.18K","4.99%"
"12-04-2023","1,916.55","1,889.84","1,930.43","1,857.34","630.86K","1.41%"
"11-04-2023","1,889.87","1,910.21","1,935.76","1,884.68","405.34K","-1.07%"
"10-04-2023","1,910.36","1,858.73","1,916.53","1,847.39","434.66K","2.77%"
"09-04-2023","1,858.92","1,848.73","1,871.91","1,825.59","287.13K","0.54%"
"08-04-2023","1,848.96","1,863.49","1,879.12","1,847.74","197.96K","-0.78%"
"07-04-2023","1,863.45","1,872.12","1,882.60","1,844.42","284.29K","-0.48%"
"06-04-2023","1,872.35","1,908.84","1,908.84","1,855.92","396.09K","-1.92%"
"05-04-2023","1,908.98","1,870.66","1,936.03","1,864.63","548.58K","2.06%"
"04-04-2023","1,870.53","1,810.82","1,887.41","1,802.51","622.30K","3.30%"
"03-04-2023","1,810.79","1,794.32","1,838.69","1,764.26","628.70K","0.88%"
"02-04-2023","1,795.05","1,820.58","1,824.32","1,775.86","321.88K","-1.41%"
"01-04-2023","1,820.79","1,822.37","1,840.21","1,811.66","272.92K","-0.05%"
"31-03-2023","1,821.61","1,794.06","1,845.57","1,782.24","554.56K","1.56%"
"30-03-2023","1,793.60","1,793.07","1,828.92","1,767.01","579.68K","0.02%"
"29-03-2023","1,793.17","1,774.12","1,825.01","1,772.81","536.88K","1.16%"
"28-03-2023","1,772.64","1,714.97","1,792.27","1,702.95","536.56K","3.38%"
"27-03-2023","1,714.61","1,773.88","1,780.06","1,691.42","570.46K","-3.35%"
"26-03-2023","1,774.04","1,741.97","1,796.78","1,739.38","354.91K","1.82%"
"25-03-2023","1,742.33","1,749.40","1,761.62","1,714.43","355.71K","-0.40%"
"24-03-2023","1,749.24","1,813.60","1,818.53","1,728.64","564.85K","-3.57%"
"23-03-2023","1,814.09","1,734.57","1,852.47","1,729.35","731.98K","4.60%"
"22-03-2023","1,734.34","1,801.84","1,818.48","1,710.99","891.29K","-3.73%"
"21-03-2023","1,801.56","1,732.44","1,833.04","1,719.59","742.34K","4.00%"
"20-03-2023","1,732.31","1,782.31","1,802.79","1,723.88","682.82K","-2.69%"
"19-03-2023","1,780.15","1,759.24","1,838.84","1,758.67","541.12K","1.22%"
"18-03-2023","1,758.65","1,788.71","1,833.79","1,751.33","711.67K","-1.72%"
"17-03-2023","1,789.42","1,673.48","1,796.79","1,663.67","907.49K","6.91%"
"16-03-2023","1,673.73","1,650.01","1,689.08","1,634.15","627.98K","1.46%"
"15-03-2023","1,649.60","1,699.85","1,716.53","1,614.93","963.20K","-2.97%"
"14-03-2023","1,700.10","1,673.72","1,776.65","1,655.62","1.28M","1.57%"
"13-03-2023","1,673.83","1,582.74","1,689.97","1,565.70","1.23M","5.93%"
"12-03-2023","1,580.17","1,472.00","1,584.63","1,452.24","1.00M","7.42%"
"11-03-2023","1,471.03","1,425.97","1,475.81","1,408.41","1.37M","3.11%"
"10-03-2023","1,426.71","1,436.05","1,437.30","1,371.36","960.49K","-0.75%"
"09-03-2023","1,437.48","1,531.51","1,545.98","1,413.29","718.44K","-6.23%"
"08-03-2023","1,533.04","1,562.41","1,569.66","1,531.32","460.10K","-1.84%"
"07-03-2023","1,561.79","1,565.92","1,580.92","1,536.26","437.98K","-0.26%"
"06-03-2023","1,565.84","1,564.22","1,581.16","1,555.43","307.72K","0.09%"
"05-03-2023","1,564.36","1,566.54","1,587.99","1,556.86","299.30K","-0.15%"
"04-03-2023","1,566.74","1,569.00","1,577.01","1,550.10","237.65K","-0.17%"
"03-03-2023","1,569.46","1,648.27","1,649.19","1,547.59","742.83K","-4.76%"
"02-03-2023","1,647.86","1,665.40","1,677.43","1,620.20","423.02K","-1.10%"
"01-03-2023","1,666.13","1,604.95","1,668.53","1,595.31","473.90K","3.83%"
"28-02-2023","1,604.69","1,633.16","1,646.33","1,598.69","393.50K","-1.77%"
"27-02-2023","1,633.66","1,641.60","1,665.01","1,609.84","431.92K","-0.48%"
"26-02-2023","1,641.61","1,594.62","1,648.78","1,588.65","308.62K","2.94%"
"25-02-2023","1,594.66","1,607.91","1,608.61","1,562.07","290.11K","-0.84%"
"24-02-2023","1,608.24","1,650.55","1,663.83","1,579.56","512.52K","-2.56%"
"23-02-2023","1,650.52","1,643.24","1,678.15","1,630.93","501.35K","0.43%"
"22-02-2023","1,643.40","1,659.66","1,666.38","1,600.77","529.22K","-0.96%"
"21-02-2023","1,659.41","1,703.50","1,716.38","1,637.13","520.24K","-2.58%"
"20-02-2023","1,703.28","1,679.93","1,719.10","1,651.51","451.40K","1.29%"
"19-02-2023","1,681.51","1,691.35","1,722.14","1,671.16","400.87K","-0.60%"
"18-02-2023","1,691.62","1,694.03","1,708.72","1,681.18","267.38K","-0.14%"
"17-02-2023","1,693.97","1,636.61","1,720.00","1,631.88","579.97K","3.24%"
"16-02-2023","1,640.81","1,676.45","1,738.86","1,635.00","832.30K","-2.07%"
"15-02-2023","1,675.47","1,556.19","1,676.93","1,542.67","581.18K","7.72%"
"14-02-2023","1,555.44","1,505.88","1,565.16","1,494.26","668.95K","3.29%"
"13-02-2023","1,505.90","1,515.18","1,525.56","1,464.12","643.15K","-0.63%"
"12-02-2023","1,515.44","1,538.51","1,547.29","1,495.06","286.87K","-1.49%"
"11-02-2023","1,538.33","1,513.05","1,542.65","1,508.06","289.67K","1.62%"
"10-02-2023","1,513.80","1,544.54","1,554.19","1,499.52","484.68K","-2.04%"
"09-02-2023","1,545.34","1,651.01","1,656.00","1,531.22","658.00K","-6.40%"
"08-02-2023","1,651.02","1,672.42","1,694.32","1,631.14","417.97K","-1.22%"
"07-02-2023","1,671.43","1,613.20","1,676.81","1,613.20","451.93K","3.58%"
"06-02-2023","1,613.71","1,628.84","1,657.75","1,606.60","384.10K","-0.97%"
"05-02-2023","1,629.45","1,666.09","1,671.90","1,612.70","413.57K","-2.25%"
"04-02-2023","1,666.92","1,663.39","1,694.63","1,646.10","308.14K","0.19%"
"03-02-2023","1,663.78","1,644.56","1,673.57","1,628.73","465.56K","1.35%"
"02-02-2023","1,641.56","1,643.72","1,710.24","1,632.60","628.35K","-0.04%"
"01-02-2023","1,642.18","1,585.51","1,647.28","1,560.22","474.68K","3.59%"
"31-01-2023","1,585.25","1,566.00","1,602.00","1,562.03","348.47K","1.20%"
"30-01-2023","1,566.50","1,644.81","1,647.32","1,540.29","595.08K","-4.83%"
"29-01-2023","1,646.00","1,572.11","1,657.18","1,566.91","551.82K","4.63%"
"28-01-2023","1,573.11","1,597.62","1,605.95","1,561.38","313.56K","-1.53%"
"27-01-2023","1,597.61","1,602.14","1,620.12","1,560.24","512.50K","-0.31%"
"26-01-2023","1,602.60","1,613.59","1,629.83","1,581.74","533.32K","-0.53%"
"25-01-2023","1,611.22","1,553.98","1,638.98","1,523.70","646.45K","3.55%"
"24-01-2023","1,555.97","1,626.00","1,641.20","1,539.60","462.28K","-4.34%"
"23-01-2023","1,626.53","1,627.18","1,643.71","1,591.82","407.24K","-0.03%"
"22-01-2023","1,627.01","1,626.68","1,662.10","1,609.36","431.74K","0.09%"
"21-01-2023","1,625.49","1,655.36","1,678.51","1,622.88","494.56K","-2.08%"
"20-01-2023","1,660.02","1,550.81","1,662.28","1,543.24","440.92K","7.02%"
"19-01-2023","1,551.09","1,510.63","1,560.69","1,510.63","308.69K","2.64%"
"18-01-2023","1,511.24","1,566.18","1,604.75","1,505.36","752.35K","-3.41%"
"17-01-2023","1,564.63","1,576.60","1,603.29","1,544.30","506.70K","-0.78%"
"16-01-2023","1,576.93","1,551.79","1,598.18","1,526.46","574.57K","1.56%"
"15-01-2023","1,552.69","1,549.31","1,564.36","1,517.35","387.73K","0.17%"
"14-01-2023","1,550.06","1,450.88","1,574.44","1,449.48","940.70K","6.84%"
"13-01-2023","1,450.89","1,415.15","1,463.51","1,402.01","499.35K","2.46%"
"12-01-2023","1,416.08","1,389.52","1,435.99","1,365.45","878.39K","1.89%"
"11-01-2023","1,389.84","1,335.63","1,392.37","1,322.10","472.34K","4.10%"
